"Código";"Tipo";"Propósito";"Grupo";"Produto";"Marca";"Unidade";"Código Barra";"Código NCM";"Código de registro na ANVISA";"Lista de Preço";"Comissão Padrão";"Controla Estoque";"Minimo";"Máximo";"Compra";"Fornecedor";"Custo";"Venda";"Estoque";"Validade";"Perfil Tributário";"Forma de arquisição";"Situação tributária";"Alíquota";"CSTICMS";"Origem da mercadoria";"CEST";"NVE";"Data de inclusão"
"689";"Produto";"Apenas consumo interno";"OUTROS";"SOLUÇÃO ADLYSE 1L";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"25,00";"0,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 08:34:02"
"630";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SOLUÇÃO ADTON";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"280,00";"0,00";"";"";"";"";"";"";"";"";"";"";"30/04/2024 11:16:22"
"1024";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SOLUÇÃO DE ALIZAROL A 72º GL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"75,00";"0,00";"1";"2028-10-31";"";"";"";"";"";"";"";"";"04/02/2025 10:37:17"
"608";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SOLUÇÃO LIQUIDO DE BRECHER";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"120,00";"0,00";"1";"2026-03-31";"";"";"";"";"";"";"";"";"30/04/2024 09:00:03"
"615";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SOLUÇÃO LIQUIDO DE GOWERS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"140,00";"0,00";"3";"2025-10-31";"";"";"";"";"";"";"";"";"30/04/2024 10:22:44"
"609";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SOLUÇÃO LIQUIDO DE TURK";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"120,00";"0,00";"1";"2025-04-30";"";"";"";"";"";"";"";"";"30/04/2024 09:00:46"
"412";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA GÁSTRICA P/ CÃES E GATOS G";"";"UN";"";"";"";"Não";"";"Sim";"1";"6";"";"";"30,00";"0,00";"11";"";"";"";"";"";"";"";"";"";"29/04/2024 10:11:37"
"411";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA GÁSTRICA P/ CÃES E GATOS M";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"25,00";"0,00";"18";"";"";"";"";"";"";"";"";"";"29/04/2024 10:11:03"
"410";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA GÁSTRICA P/ CÃES E GATOS P";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"20,00";"0,00";"14";"";"";"";"";"";"";"";"";"";"29/04/2024 10:10:36"
"413";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA GÁSTRICA P/ EQUINOS 11mm";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"105,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 10:12:54"
"414";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA GÁSTRICA P/ EQUINOS 15mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"115,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 10:13:52"
"415";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA GÁSTRICA P/ EQUINOS 17mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"140,00";"0,00";"4";"";"";"";"";"";"";"";"";"";"29/04/2024 10:14:37"
"416";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA URETRAL Nº04";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"0,90";"0,00";"39";"2025-08-31";"";"";"";"";"";"";"";"";"29/04/2024 10:15:54"
"417";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA URETRAL Nº06";"";"UN";"";"";"";"Não";"";"Sim";"3";"18";"";"";"0,90";"0,00";"13";"2025-08-31";"";"";"";"";"";"";"";"";"29/04/2024 10:16:34"
"418";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA URETRAL Nº08";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,90";"0,00";"29";"2025-09-30";"";"";"";"";"";"";"";"";"29/04/2024 10:17:06"
"419";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA URETRAL Nº10";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,90";"0,00";"39";"2025-12-31";"";"";"";"";"";"";"";"";"29/04/2024 10:18:13"
"420";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA URETRAL Nº12";"";"UN";"";"";"";"Não";"";"Sim";"1";"6";"";"";"0,90";"0,00";"18";"2025-03-31";"";"";"";"";"";"";"";"";"29/04/2024 10:19:04"
"421";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA URETRAL Nº14";"";"UN";"";"";"";"Não";"";"Sim";"2";"14";"";"";"0,90";"0,00";"74";"2025-10-31";"";"";"";"";"";"";"";"";"29/04/2024 10:19:42"
"422";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SONDA URETRAL P/ GATOS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"8,00";"0,00";"8";"2028-07-31";"";"";"";"";"";"";"";"";"29/04/2024 10:20:44"
"860";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"SONDAGEM ESOFÁGICA (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"350,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:14:15"
"859";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"SONDAGEM ESOFÁGICA (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"250,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:13:44"
"858";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"SONDAGEM ESOFÁGICA (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:13:15"
"305";"Produto";"Venda e consumo interno";"SOROS";"SORO ANTITETÂNICO";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"10,70";"15,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 15:27:10"
"306";"Produto";"Apenas consumo interno";"SOROS";"SORO FISIOLÓGICO 1L";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"8,90";"0,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 15:28:02"
"307";"Produto";"Venda e consumo interno";"SOROS";"SORO FISIOLÓGICO 250mL";"";"UN";"";"";"";"Não";"";"Sim";"15";"114";"";"";"4,50";"6,30";"40";"2025-04-30";"";"";"";"";"";"";"";"";"25/04/2024 15:28:51"
"308";"Produto";"Apenas consumo interno";"SOROS";"SORO FISIOLÓGICO 500mL";"";"UN";"";"";"";"Não";"";"Sim";"7";"52";"";"";"5,65";"0,00";"12";"2025-05-31";"";"";"";"";"";"";"";"";"25/04/2024 15:29:44"
"632";"Produto";"Venda e consumo interno";"SOROS";"SORO GLICOSE 5%";"";"UN";"";"";"";"Sim";"";"Sim";"2";"12";"";"";"7,10";"9,94";"8";"2025-04-30";"";"";"";"";"";"";"";"";"03/05/2024 10:05:06"
"657";"Produto";"Apenas consumo interno";"SOROS";"SORO RINGER C/ LACTATO 500mL";"";"UN";"";"";"";"Não";"";"Sim";"3";"18";"";"";"5,90";"0,00";"";"";"";"";"";"";"";"";"";"";"23/07/2024 15:47:51"
"666";"Produto";"Venda e consumo interno";"POMADAS CICATRIZANTES";"SPRAY PRATA";"";"UN";"";"";"";"Sim";"";"Sim";"1";"6";"";"";"30,00";"42,00";"2";"2026-07-31";"";"";"";"";"";"";"";"";"23/07/2024 15:59:00"
"182";"Produto";"Venda e consumo interno";"ANTI-INFLAMATÓRIO";"SULFADIAZINA + TRIMETROPIM 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,04";"0,06";"";"";"";"";"";"";"";"";"";"";"19/04/2024 15:08:18"
"205";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"SULFADOXINA E TRIMETOPRIMA - BORGAL 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"384";"3.070";"";"";"0,2040";"0,29";"6.150";"2026-03-31";"";"";"";"";"";"";"";"";"24/04/2024 16:22:57"
"616";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SUPORTE P/ PIPETA DE VIDRO";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"170,00";"0,00";"6";"";"";"";"";"";"";"";"";"";"30/04/2024 10:33:04"
"668";"Produto";"Apenas consumo interno";"OUTROS";"SUPORTE PARA COLETOR DE PERFUROCORTANTE";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"40,00";"0,00";"3";"";"";"";"";"";"";"";"";"";"23/07/2024 16:01:55"
"423";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SWAB";"";"UN";"";"";"";"Não";"";"Sim";"12";"90";"";"";"0,2180";"0,00";"190";"2025-11-30";"";"";"";"";"";"";"";"";"29/04/2024 10:21:24"
"984";"Produto";"Venda e consumo interno";"Procedimentos";"T.F.O (TRATAMENTO DE FERIDA OPERATÓRIA) GRANDES ANIMAIS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"25,00";"";"";"";"";"";"";"";"";"";"";"25/09/2024 10:03:19"
"559";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"TALA P/ IMOBILIZAÇÃO 10x02cm";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"5,00";"0,00";"16";"";"";"";"";"";"";"";"";"";"29/04/2024 16:06:58"
"560";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"TALA P/ IMOBILIZAÇÃO 15x02cm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"5,50";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 16:07:24"
"462";"Produto";"Apenas consumo interno";"OUTROS";"TAMANCO P/ CASCOS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"7,50";"0,00";"12";"";"";"";"";"";"";"";"";"";"29/04/2024 11:29:34"
"302";"Produto";"Venda e consumo interno";"ANTIPARASITÁRIOS";"TANICID 200g";"";"GRAMA";"";"";"";"Sim";"";"Sim";"";"";"";"";"22,00";"31,00";"6";"2025-09-30";"";"";"";"";"";"";"";"";"25/04/2024 15:17:09"
"945";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TEREBENTINA 1L";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"42,00";"0,00";"";"";"";"";"";"";"";"";"";"";"22/08/2024 14:27:13"
"669";"Produto";"Apenas consumo interno";"OUTROS";"TERMOMETRO DIGITAL";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"10,00";"0,00";"";"";"";"";"";"";"";"";"";"";"23/07/2024 16:03:06"
"225";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"TERRACAM PPU PLUS 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,06";"0,09";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:43:47"
"226";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"TERRACAM SPRAY";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"30,00";"42,00";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:44:19"
"227";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"TERRAMICINA EM PO";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"30,00";"42,00";"1";"2026-08-31";"";"";"";"";"";"";"";"";"24/04/2024 16:45:28"
"228";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"TERRAMICINA/LA 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,05";"0,07";"2.000";"2026-01-31";"";"";"";"";"";"";"";"";"24/04/2024 16:46:07"
"125";"Serviço";"Venda e consumo interno";"Procedimentos";"TESTE DE FLUORESCEINA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"15,00";"";"";"";"";"";"";"";"";"";"";"29/02/2024 14:29:07"
"126";"Serviço";"Venda e consumo interno";"Procedimentos";"TESTE DE SCHIRMER OPHTHALMOS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"15,00";"";"";"";"";"";"";"";"";"";"";"29/02/2024 14:29:34"
"10";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE DOENÇAS PARASITÁRIAS - EXAME";"TESTE IMUNOCROMATOGRÁFICO P/ SNAP 4 DX DIROFILARIA IMMITIS/EHRLICHIA CANIS/ANAPLASMA PHAGO/BORRELIA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"130,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 14:30:38"
"703";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE DOENÇAS PARASITÁRIAS - EXAME";"TESTE IMUNOCROMATOGRÁFICO PARA DIROFILARIA (Pesquisa de antígeno)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"80,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 10:46:29"
"702";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE DOENÇAS PARASITÁRIAS - EXAME";"TESTE IMUNOCROMATOGRÁFICO PARA EHRLICHIA (Pesquisa de anticorpos)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"90,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 10:46:01"
"9";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE DOENÇAS PARASITÁRIAS - EXAME";"TESTE IMUNOCROMATOGRÁFICO PARA LEISHMANIA INFANTUM (Pesquisa de anticorpos)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"90,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 14:28:28"
"629";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TETRABORATO DE SÓDIO 10H20 500g";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"30,00";"0,00";"4";"2027-06-30";"";"";"";"";"";"";"";"";"30/04/2024 11:08:16"
"1027";"Produto";"Apenas consumo interno";"ANTISSÉPTICOS";"TINTURA IODO À 10%";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,2220";"0,00";"1.000";"2026-09-30";"";"";"";"";"";"";"";"";"14/02/2025 08:54:23"
"617";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TIOUREIA P.A 500g";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"45,00";"0,00";"2";"2027-01-31";"";"";"";"";"";"";"";"";"30/04/2024 10:40:12"
"670";"Produto";"Apenas consumo interno";"OUTROS";"TIRAS TESTES PARA GLICEMIA";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"2,20";"0,00";"";"";"";"";"";"";"";"";"";"";"23/07/2024 16:04:13"
"229";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"TOBRAMICINA";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"10,00";"14,00";"2";"2026-04-30";"";"";"";"";"";"";"";"";"24/04/2024 16:47:07"
"727";"Serviço";"Venda e consumo interno";"Cirurgias";"TORACOTOMIA EXPLORATÓRIA ATÉ 10 KG";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.000,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 16:03:29"
"728";"Serviço";"Venda e consumo interno";"Cirurgias";"TORACOTOMIA EXPLORATÓRIA ENTRE 11 E 30 KG";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.300,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 16:03:54"
"985";"Produto";"Venda e consumo interno";"Cirurgias";"TORÇÃO TESTICULAR ""ORQUIECTOMIA + RESOLUÇÃO"" - EQUINO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.300,00";"";"";"";"";"";"";"";"";"";"";"25/09/2024 15:34:09"
"424";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"TORNEIRINHA 3 VIAS";"";"UN";"";"";"";"Não";"";"Sim";"6";"48";"";"";"1,20";"0,00";"35";"2026-06-30";"";"";"";"";"";"";"";"";"29/04/2024 10:22:15"
"425";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"TOUCAS DECARTÁVEIS";"";"UN";"";"";"";"Não";"";"Sim";"3";"18";"";"";"20,00";"28,00";"11";"2026-02-28";"";"";"";"";"";"";"";"";"29/04/2024 10:24:50"
"447";"Produto";"Venda e consumo interno";"ANALGÉSICOS";"TRAMADOL AMPOLA";"";"UN";"";"";"";"Sim";"";"Sim";"2";"12";"";"";"2,80";"4,00";"89";"2025-05-31";"";"";"";"";"";"";"";"";"29/04/2024 10:50:26"
"750";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"TRANQUILIZAÇÃO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:55:22"
"468";"Produto";"Apenas consumo interno";"OUTROS";"TRAQUEIA CORRUGADA 22x450";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"50,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 11:46:52"
"467";"Produto";"Apenas consumo interno";"OUTROS";"TRAQUEIA CORRUGADA SILICONE ADULTO";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"45,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 11:45:40"
"523";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"TRATAMENTO PERIODONTAL (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"425,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:29:52"
"522";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"TRATAMENTO PERIODONTAL (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"350,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:29:27"
"521";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"TRATAMENTO PERIODONTAL (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:28:53"
"561";"Produto";"Venda e consumo interno";"VACINA";"TRI-EQUI VACINA";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"40,00";"56,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 16:09:16"
"618";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TRIGLICERÍDEOS LIQUIFORM";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"245,00";"0,00";"2";"2025-05-31";"";"";"";"";"";"";"";"";"30/04/2024 10:41:20"
"61";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"TRIGLICÉRIDES";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"19,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:47:49"
"619";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TUBO CAPILAR C/ 500";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"40,00";"0,00";"5";"2028-06-30";"";"";"";"";"";"";"";"";"30/04/2024 10:44:12"
"944";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 10mm";"";"UN";"";"";"";"Não";"";"Sim";"3";"22";"";"";"9,50";"0,00";"";"";"";"";"";"";"";"";"";"";"16/08/2024 07:59:27"
"426";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 2,0mm";"";"UN";"";"";"";"Não";"";"Sim";"3";"18";"";"";"8,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:26:43"
"427";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 2,5mm";"";"UN";"";"";"";"Não";"";"Sim";"3";"20";"";"";"8,50";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:27:31"
"428";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 3,0mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"8,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:28:02"
"429";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 3,5mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"8,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:28:25"
"430";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 4,0mm";"";"UN";"";"";"";"Não";"";"Sim";"6";"46";"";"";"9,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:29:48"
"431";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 4,5mm";"";"UN";"";"";"";"Não";"";"Sim";"6";"48";"";"";"8,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:30:18"
"432";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 5,0mm";"";"UN";"";"";"";"Não";"";"Sim";"6";"46";"";"";"8,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:32:56"
"433";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 5,5mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"8,50";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:33:52"
"434";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 6,0mm";"";"UN";"";"";"";"Não";"";"Sim";"6";"44";"";"";"9,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:34:45"
"435";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 6,5mm";"";"UN";"";"";"";"Não";"";"Sim";"6";"46";"";"";"9,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:35:24"
"436";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 7,0mm";"";"UN";"";"";"";"Não";"";"Sim";"4";"32";"";"";"8,50";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:36:05"
"437";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 7,5mm";"";"UN";"";"";"";"Não";"";"Sim";"7";"56";"";"";"7,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:36:44"
"438";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 8,0mm";"";"UN";"";"";"";"Não";"";"Sim";"4";"32";"";"";"8,50";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:37:54"
"439";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 8,5mm";"";"UN";"";"";"";"Não";"";"Sim";"9";"66";"";"";"6,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:40:51"
"440";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 9,0mm";"";"UN";"";"";"";"Não";"";"Sim";"8";"62";"";"";"9,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:41:26"
"441";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"TUBO ENDOTRAQUEAL 9,5mm";"";"UN";"";"";"";"Não";"";"Sim";"4";"30";"";"";"9,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:41:52"
"620";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TUBO P/ COLETA C/ EDTA 0,5mL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"1,10";"0,00";"175";"2025-09-30";"";"";"";"";"";"";"";"";"30/04/2024 10:44:56"
"621";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TUBO P/ COLETA C/ EDTA 2,0mL";"";"UN";"";"";"";"Não";"";"Sim";"7";"54";"";"";"1,30";"0,00";"100";"2025-06-30";"";"";"";"";"";"";"";"";"30/04/2024 10:45:38"
"622";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TUBO P/ COLETA C/ EDTA 4,0mL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"1,50";"0,00";"";"";"";"";"";"";"";"";"";"";"30/04/2024 10:46:09"
"623";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TUBO P/ COLETA C/ FLUORETO 4,0mL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,80";"0,00";"";"";"";"";"";"";"";"";"";"";"30/04/2024 10:46:44"
"624";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TUBO P/ COLETA C/ HEPARINA E LITIO 0,5mL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"1,15";"0,00";"27";"2025-06-30";"";"";"";"";"";"";"";"";"30/04/2024 10:47:28"
"625";"Produto";"Apenas consumo interno";"LABORATÓRIO";"TUBO S/ COAGULANTE C/ GEL ATIV. DE COAGULO 3,5mL (BIOQUIMICO)";"";"UN";"";"";"";"Não";"";"Sim";"7";"56";"";"";"1,30";"0,00";"";"";"";"";"";"";"";"";"";"";"30/04/2024 10:49:18"
"62";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"URÉIA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"18,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:53:45"
"626";"Produto";"Apenas consumo interno";"LABORATÓRIO";"UREIA (CARBAMIDA) P.A 500g";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"22,00";"0,00";"3";"2025-09-30";"";"";"";"";"";"";"";"";"30/04/2024 10:50:00"
"627";"Produto";"Apenas consumo interno";"LABORATÓRIO";"UREIA UV LIQUIFORM";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"215,00";"0,00";"3";"2025-08-31";"";"";"";"";"";"";"";"";"30/04/2024 10:51:10"
"37";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"URINÁLISE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"20,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:32:56"
"713";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE MICROBIOLOGIA VETERINÁRIA - EXAME";"UROCULTURA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"80,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 14:39:45"
